mjd	w1mag	w1sig	w2mag	w2sig
58302.91261747	10.270999999999999	0.015	9.799	0.016
58141.61290906	10.327	0.018000000000000002	9.805	0.02
57219.69228645	10.27	0.015	9.799	0.015
56683.86307775	10.158	0.015	9.748	0.013999999999999999
57409.51380241	10.262	0.016	9.704	0.016
58505.38907922	10.181000000000001	0.016	9.826	0.016
57578.30625314	10.161	0.016	9.788	0.017
58666.82703148	10.206	0.017	9.795	0.018000000000000002
57941.66582002	10.176	0.016	9.802	0.016
58302.19277684	10.286	0.015	9.874	0.017
56860.8444541	10.103	0.015	9.765	0.016
58302.52003471	10.072000000000001	0.017	9.736	0.017
56860.97599389	10.243	0.015	9.788	0.015
57942.51694586	10.206	0.016	9.804	0.016
56861.17336713	10.177999999999999	0.016	9.76	0.015
57409.90715066	10.198	0.019	9.759	0.013999999999999999
57409.84169875	10.052	0.019	9.709	0.019
58505.12739943	10.211	0.016	9.863	0.016
56860.58124725	10.292	0.016	9.786	0.016
57941.99320556	10.162	0.02	9.775	0.017
57219.88915052	10.284	0.015	9.852	0.016
