mjd	w1mag	w1sig	w2mag	w2sig
56682.12465843	13.437000000000001	0.038	13.202	0.092
58328.65446345	13.472999999999999	0.040999999999999995	13.235999999999999	0.102
56871.19828267	13.604000000000001	0.044000000000000004	13.439	0.095
58127.31766105	13.458	0.05	13.027000000000001	0.069
56871.06661547	13.297	0.045	13.19	0.078
57964.86726375	13.409	0.044000000000000004	13.147	0.079
58127.9068544	13.397	0.051	13.119000000000002	0.094
57406.93164025	13.342	0.046	13.190999999999999	0.092
58127.71049902	13.512	0.045	13.040999999999999	0.069
57406.66932306	13.467	0.05	13.04	0.106
58328.3927838	13.427999999999999	0.039	13.062000000000001	0.081
58488.87561481	13.412	0.036000000000000004	13.213	0.09300000000000001
57233.62570966	13.365	0.038	12.96	0.07
56871.39552868	13.372	0.036000000000000004	13.0	0.066
58128.16866152	13.331	0.034	13.139000000000001	0.076
58696.09242616	13.536	0.044000000000000004	13.21	0.08800000000000001
58328.06552575	13.452	0.039	13.218	0.09699999999999999
58128.03775794	13.397	0.036000000000000004	12.942	0.092
57766.95753517	13.401	0.037000000000000005	12.96	0.066
57043.36002419	13.502	0.039	13.28	0.096
57964.4745542	13.535	0.04	13.374	0.107
58695.7652956	13.504000000000001	0.039	13.25	0.11699999999999999
58488.61393507	13.527999999999999	0.039	13.273	0.084
56681.39997664	13.350999999999999	0.040999999999999995	13.115	0.131
57599.6236141	13.402999999999999	0.038	13.035	0.079
57043.22861118	13.48	0.042	13.222999999999999	0.091
57043.81996984	13.42	0.038	13.210999999999999	0.08
57233.16640015	13.300999999999998	0.04	12.915	0.083
58488.15590015	13.536	0.039	13.220999999999998	0.09699999999999999
57043.42573072	13.472000000000001	0.039	13.468	0.099
57964.21262041	13.436	0.039	13.120999999999999	0.10300000000000001
57767.54698505	13.356	0.036000000000000004	13.154000000000002	0.08199999999999999
57233.23210639	13.342	0.044000000000000004	12.94	0.09300000000000001
58127.77595081	13.505999999999998	0.04	13.187000000000001	0.115
58695.50310684	13.497	0.042	13.253	0.11599999999999999
57600.14773699	13.445	0.040999999999999995	13.222000000000001	0.083
57600.01670641	13.342	0.049	13.082	0.121
57963.88523502	13.395999999999999	0.039	13.164000000000001	0.085
57406.40713316	13.415999999999999	0.039	13.444	0.122
56871.65873566	13.497	0.04	13.254000000000001	0.107
57599.75464468	13.404000000000002	0.039	13.232999999999999	0.09
58329.04717321	13.284	0.039	13.282	0.105
56871.79027554	13.448	0.039	13.147	0.102
58328.52355971	13.306	0.05	13.158	0.08900000000000001
58695.96152303	13.558	0.043	13.258	0.091
56681.72940032	13.402000000000001	0.038	13.354000000000001	0.091
56871.32982242	13.47	0.040999999999999995	13.165	0.079
57043.6228503	13.335	0.035	13.068	0.069
58328.58901127	13.349	0.040999999999999995	13.118	0.076
57964.40897525	13.457	0.044000000000000004	13.139000000000001	0.085
57043.68855678	13.454	0.038	13.039000000000001	0.102
58488.48303152	13.421	0.047	12.908	0.11
57767.28504973	13.439	0.04	13.137	0.081
57963.75433181	13.349	0.036000000000000004	13.120999999999999	0.076
58488.28680361	13.491	0.04	13.235999999999999	0.092
57964.0162656	13.542	0.042	13.133	0.077
56870.80353581	13.407	0.042	13.172	0.084
58328.78536667	13.472000000000001	0.045	13.253	0.10800000000000001
58695.11116144	13.409	0.037000000000000005	13.232000000000001	0.083
57233.49442206	13.460999999999999	0.040999999999999995	13.133	0.106
58488.74471126	13.424000000000001	0.039	13.27	0.083
57767.28492236	13.434000000000001	0.039	13.017000000000001	0.07
58127.44869194	13.474	0.042	13.167	0.08
58328.45823546	13.422	0.04	13.257	0.1
58488.4175798	13.378	0.035	13.107999999999999	0.096
56871.26398884	13.497	0.039	13.044	0.07400000000000001
57600.34421916	13.453	0.038	13.210999999999999	0.107
56681.79523412	13.413	0.038	13.110999999999999	0.081
