mjd	w1mag	w1sig	w2mag	w2sig
57447.34004825	9.372	0.016	8.685	0.013000000000000001
58341.77967977	9.382	0.017	8.704	0.015
56900.24496583	9.359	0.013999999999999999	8.674	0.013999999999999999
57261.80535149	9.279	0.016	8.698	0.013999999999999999
57981.40296541	9.331	0.015	8.714	0.013999999999999999
58708.88515637	9.38	0.016	8.628	0.013999999999999999
57621.34567057	9.385	0.015	8.697000000000001	0.015
58341.45254843	9.367	0.015	8.627	0.012
56900.77125389	9.296	0.013999999999999999	8.677999999999999	0.013000000000000001
56900.63971367	9.339	0.017	8.639	0.013999999999999999
56903.66539308	9.37	0.013999999999999999	8.633	0.012
57262.00221641	9.342	0.017	8.641	0.013999999999999999
56899.78451137	9.306000000000001	0.016	8.625	0.013000000000000001
57620.88699957	9.354	0.016	8.663	0.013000000000000001
57620.49403486	9.312999999999999	0.016	8.613999999999999	0.013000000000000001
57262.52697718	9.343	0.013999999999999999	8.667	0.013999999999999999
57981.79580231	9.45	0.015	8.683	0.013000000000000001
57813.94316086	9.347000000000001	0.013999999999999999	8.644	0.013000000000000001
56899.91605164	9.326	0.016	8.686	0.012
57981.07558012	9.342	0.016	8.686	0.012
57450.55177831	9.323	0.015	8.649	0.013000000000000001
58341.32164524	9.341000000000001	0.013999999999999999	8.632	0.011000000000000001
57446.94682779	9.396	0.013999999999999999	8.66	0.013000000000000001
58709.34293546	9.329	0.017	8.647	0.015
57814.33612727	9.4	0.013999999999999999	8.629	0.015
57621.08360927	9.426	0.016	8.665	0.013000000000000001
56903.53385291	9.357000000000001	0.013999999999999999	8.645	0.013000000000000001
57981.27206221	9.385	0.017	8.658	0.013999999999999999
58708.95048064	9.338	0.016	8.677999999999999	0.013000000000000001
57262.33023963	9.332	0.017	8.633	0.013999999999999999
58545.171681	9.388	0.013999999999999999	8.64	0.013999999999999999
56900.90279412	9.36	0.013999999999999999	8.649	0.013000000000000001
57082.60358951	9.555	0.016	8.63	0.013000000000000001
58342.43406866	9.33	0.013999999999999999	8.67	0.013999999999999999
56900.4423398	9.37	0.013999999999999999	8.648	0.013999999999999999
58709.01593222	9.408999999999999	0.013999999999999999	8.628	0.016
58708.62347735	9.36	0.016	8.677999999999999	0.012
56900.1792594	9.385	0.016	8.633	0.013999999999999999
57814.66351433	9.373	0.015	8.625	0.013000000000000001
57981.33751378	9.404	0.015	8.69	0.013000000000000001
57620.95257858	9.42	0.016	8.655	0.015
56900.37650601	9.302	0.018000000000000002	8.66	0.015
58708.49257424	9.356	0.017	8.679	0.013999999999999999
57450.28958388	9.375	0.013999999999999999	8.589	0.013000000000000001
58709.34306278	9.376	0.016	8.646	0.013000000000000001
58709.47383858	9.367	0.013999999999999999	8.676	0.013000000000000001
57262.06779564	9.396	0.013999999999999999	8.671	0.013000000000000001
57621.01815758	9.353	0.016	8.595	0.012
57082.73487507	9.368	0.013000000000000001	8.635	0.013000000000000001
56721.60819315	9.389	0.013999999999999999	8.665	0.013000000000000001
58341.97603465	9.38	0.013999999999999999	8.677999999999999	0.013000000000000001
58545.56426419	9.404	0.015	8.695	0.013999999999999999
58545.69554966	9.383	0.016	8.667	0.013999999999999999
57980.94467691	9.304	0.013999999999999999	8.665	0.013000000000000001
57620.62506556	9.363999999999999	0.017	8.662	0.013999999999999999
58545.89190499	9.422	0.016	8.63	0.013999999999999999
58342.17188017	9.422	0.015	8.679	0.013999999999999999
58546.28436091	9.336	0.018000000000000002	8.622	0.013999999999999999
58178.20293818	9.355	0.013999999999999999	8.642999999999999	0.013999999999999999
57450.81396785	9.339	0.015	8.585	0.015
58341.91058304	9.262	0.017	8.65	0.012
57981.53386855	9.33	0.017	8.658	0.013000000000000001
57262.19895396	9.367	0.013000000000000001	8.651	0.012
58178.53019588	9.382	0.015	8.642999999999999	0.013000000000000001
57450.15842552	9.323	0.017	8.607000000000001	0.013000000000000001
57083.45726382	9.345	0.015	8.647	0.013000000000000001
57262.65813545	9.362	0.013000000000000001	8.656	0.013000000000000001
57262.39581882	9.31	0.015	8.623	0.013000000000000001
57620.82154788	9.361	0.016	8.683	0.012
57981.5994475	9.375	0.02	8.629	0.013999999999999999
58342.04148631	9.355	0.017	8.693	0.013999999999999999
57083.12885909	9.306000000000001	0.018000000000000002	8.648	0.013999999999999999
57083.19456545	9.345	0.013000000000000001	8.618	0.013000000000000001
58709.14670807	9.352	0.013999999999999999	8.677	0.013999999999999999
57620.75609619	9.363999999999999	0.016	8.635	0.016
58545.76100142	9.378	0.013999999999999999	8.649	0.012
57447.93000633	9.352	0.018000000000000002	8.622	0.015
58342.30316544	9.357999999999999	0.013999999999999999	8.625	0.013999999999999999
56721.01543502	9.412	0.017	8.62	0.013999999999999999
58709.60461443	9.361	0.013999999999999999	8.662	0.013000000000000001
57620.88712689	9.295	0.017	8.628	0.013999999999999999
58709.2121597	9.38	0.013999999999999999	8.666	0.013000000000000001
58178.7265523	9.308	0.016	8.644	0.012
57981.92670557	9.371	0.013999999999999999	8.644	0.015
57621.47670122	9.419	0.015	8.673	0.013000000000000001
57261.67419318	9.314	0.015	8.662	0.015
57262.33011227	9.372	0.016	8.658999999999999	0.013000000000000001
56900.31079962	9.341000000000001	0.015	8.605	0.013999999999999999
56721.34473071	9.356	0.013999999999999999	8.637	0.013999999999999999
56721.4763986	9.283999999999999	0.017	8.638	0.012
57621.21463987	9.426	0.015	8.693	0.015
56900.04759186	9.333	0.016	8.645	0.013000000000000001
58178.33384255	9.427999999999999	0.015	8.636000000000001	0.013000000000000001
57447.40562745	9.375	0.015	8.685	0.013000000000000001
57981.59932014	9.293	0.017	8.702	0.013999999999999999
56721.08126874	9.35	0.015	8.597000000000001	0.013000000000000001
57814.92544954	9.359	0.018000000000000002	8.632	0.013999999999999999
57082.99757353	9.382	0.013999999999999999	8.641	0.013000000000000001
56721.47652596	9.352	0.02	8.625	0.013999999999999999
57261.93663722	9.317	0.015	8.607000000000001	0.018000000000000002
57814.79454561	9.411	0.016	8.68	0.012
57450.22400468	9.369	0.016	8.56	0.013999999999999999
58545.63009795	9.345	0.017	8.663	0.013999999999999999
57981.46841703	9.397	0.013999999999999999	8.661	0.013999999999999999
58545.63022531	9.45	0.019	8.609	0.012
57450.48619471	9.4	0.013999999999999999	8.642000000000001	0.011000000000000001
56721.08139605	9.318	0.019	8.599	0.013000000000000001
57447.47120667	9.237	0.018000000000000002	8.599	0.016
56721.21306338	9.33	0.013000000000000001	8.649	0.013000000000000001
57981.20661068	9.333	0.015	8.662	0.017
58179.18471733	9.312000000000001	0.017	8.599	0.013999999999999999
58545.82645323	9.362	0.016	8.638	0.013999999999999999
57082.86628799	9.265	0.016	8.601	0.013000000000000001
57621.14906091	9.411	0.015	8.645	0.013000000000000001
58178.92290878	9.337	0.016	8.667	0.013000000000000001
56721.73986047	9.238999999999999	0.013999999999999999	8.613999999999999	0.013000000000000001
58179.0538131	9.345	0.016	8.629	0.015
58546.02268124	9.392000000000001	0.016	8.668	0.013000000000000001
57814.07419215	9.343	0.015	8.652000000000001	0.013999999999999999
56720.75210042	9.328	0.013000000000000001	8.628	0.012
57083.06327999	9.349	0.013999999999999999	8.613999999999999	0.013000000000000001
57981.66489912	9.35	0.015	8.64	0.013999999999999999
57083.32597832	9.347999999999999	0.013999999999999999	8.601	0.013000000000000001
58545.30296652	9.398	0.016	8.635	0.013999999999999999
58178.46474697	9.339	0.015	8.634	0.015
56900.63958635	9.316	0.015	8.634	0.013000000000000001
58178.66110015	9.369	0.013999999999999999	8.639	0.015
57262.26453309	9.374	0.016	8.67	0.013999999999999999
57083.71996214	9.35	0.013999999999999999	8.617	0.013999999999999999
57447.79884787	9.318999999999999	0.017	8.658	0.016
57450.35516304	9.329	0.018000000000000002	8.585	0.015
57814.20509603	9.421	0.015	8.638	0.013999999999999999
57447.2090172	9.337	0.015	8.599	0.015
58341.84513139	9.363999999999999	0.013999999999999999	8.639	0.013999999999999999
57447.66781686	9.41	0.016	8.54	0.013999999999999999
57450.68280938	9.381	0.017	8.62	0.015
58545.43386999	9.391	0.013999999999999999	8.645	0.013999999999999999
57447.07785883	9.424	0.015	8.654	0.012
57814.59806238	9.301	0.018000000000000002	8.69	0.013000000000000001
57262.13337477	9.413	0.016	8.661	0.013000000000000001
57814.53261045	9.345	0.015	8.707	0.015
58546.15358471	9.376	0.017	8.615	0.013999999999999999
56903.79693331	9.347999999999999	0.013999999999999999	8.616	0.012
56720.8837677	9.302999999999999	0.013000000000000001	8.604	0.013999999999999999
57814.40157916	9.4	0.013999999999999999	8.673	0.013000000000000001
57450.15855284	9.333	0.018000000000000002	8.627	0.013999999999999999
57450.42061493	9.373	0.015	8.663	0.013999999999999999
57083.26027186	9.265	0.017	8.627	0.013000000000000001
56721.27889704	9.336	0.015	8.651	0.015
58178.59564799	9.414	0.017	8.631	0.013999999999999999
58341.71422811	9.414	0.018000000000000002	8.664	0.013999999999999999
56721.14722971	9.334	0.017	8.645	0.013000000000000001
58178.79200447	9.372	0.015	8.599	0.013000000000000001
57447.5366585	9.392000000000001	0.013999999999999999	8.635	0.013999999999999999
57621.01803027	9.347000000000001	0.016	8.677999999999999	0.013999999999999999
57447.60223771	9.341000000000001	0.013999999999999999	8.632	0.012
57083.12898645	9.281	0.019	8.573	0.012
57447.27446904	9.317	0.013999999999999999	8.633	0.013999999999999999
56900.50804623	9.299	0.018000000000000002	8.646	0.013999999999999999
57814.46703115	9.27	0.016	8.519	0.013999999999999999
57083.58867669	9.342	0.015	8.63	0.013000000000000001
58708.75425316	9.414	0.015	8.622	0.015
57447.47107934	9.236	0.018000000000000002	8.575	0.015
