mjd	w1mag	w1sig	w2mag	w2sig
58810.86532916	10.225	0.018000000000000002	10.029	0.018000000000000002
58446.99922237	10.405999999999999	0.018000000000000002	10.0	0.018000000000000002
58082.8071465	10.07	0.018000000000000002	9.978	0.021
57188.1583758	10.214	0.018000000000000002	9.932	0.016
58083.00350171	10.205	0.02	9.968	0.018000000000000002
58647.74941953	10.247	0.015	10.041	0.019
58648.59978143	10.16	0.019	10.041	0.019
57722.61682008	10.285	0.019	9.967	0.018000000000000002
56823.8288125	10.241	0.019	9.993	0.018000000000000002
58283.69848975	10.191	0.016	10.005	0.026000000000000002
57363.13510321	10.14	0.018000000000000002	10.006	0.018000000000000002
57188.61768341	10.081	0.015	9.963	0.016
57916.61465249	10.258	0.015	10.003	0.017
57363.39742034	10.158999999999999	0.018000000000000002	9.936	0.019
57916.87645907	10.138	0.018000000000000002	9.898	0.019
58648.1418747	10.152999999999999	0.019	9.994	0.019
57553.17219213	10.205	0.016	9.961	0.019
57188.68338966	10.056000000000001	0.018000000000000002	9.922	0.019
58810.66910147	10.243	0.015	10.04	0.017
57552.58249064	10.243	0.018000000000000002	9.972999999999999	0.018000000000000002
57552.71352127	10.155	0.019	10.064	0.017
58284.02574811	10.248	0.015	10.031	0.016
56824.28939328	10.138	0.016	9.942	0.017
57003.80456536	10.163	0.016	9.941	0.018000000000000002
58284.09107241	10.173	0.017	10.083	0.017
57552.45146014	10.183	0.016	10.002	0.017
57004.00168495	10.217	0.016	10.029	0.016
58811.12649918	10.189	0.019	9.978	0.016
58283.89484476	10.213	0.015	9.974	0.016
58446.27938094	10.238999999999999	0.016	10.011000000000001	0.016
58810.73455317	10.251	0.017	9.979	0.019
58648.01109876	10.247	0.017	10.055	0.02
58284.15652407	10.115	0.017	9.981	0.017
58647.88032278	10.147	0.016	9.988999999999999	0.019
58283.56758642	10.244000000000002	0.016	10.045	0.017
58083.06908081	10.347999999999999	0.02	10.012	0.017
58810.80000487	10.273	0.018000000000000002	9.916	0.016
57003.87027191	10.129	0.017	9.929	0.016
57722.28930628	10.244000000000002	0.016	9.974	0.017
57722.48578909	10.171	0.017	9.939	0.017
57917.00748975	10.185	0.016	9.98	0.017
57004.13309801	10.214	0.016	9.961	0.015
58083.13453255	10.134	0.016	9.959	0.017
57189.01141162	10.137	0.016	9.955	0.017
57004.26463846	10.187999999999999	0.018000000000000002	9.956	0.016
57362.9383654	10.192	0.016	9.907	0.017
58810.14536081	10.196	0.018000000000000002	10.001	0.018000000000000002
57917.07294134	10.318	0.016	9.993	0.018000000000000002
57188.88012642	10.238999999999999	0.017	9.999	0.015
57004.39605155	10.187000000000001	0.013999999999999999	9.97	0.016
58446.01770155	10.058	0.019	9.892000000000001	0.019
58083.0689535	10.205	0.018000000000000002	9.985	0.017
57004.06739146	10.18	0.013999999999999999	9.896	0.017
57916.4837487	10.222999999999999	0.015	9.994	0.018000000000000002
58648.07655042	10.243	0.018000000000000002	10.009	0.017
57188.28966089	10.169	0.013999999999999999	10.066	0.017
57552.77910022	10.238999999999999	0.015	10.051	0.019
57722.74772376	10.211	0.015	9.962	0.016
57916.74555581	10.25	0.016	10.017000000000001	0.017
58083.39633954	10.201	0.015	10.011000000000001	0.018000000000000002
57552.3204295	10.234	0.016	10.052	0.017
58648.20732631	10.205	0.015	10.008	0.016
58446.86831891	10.227	0.015	9.971	0.019
57363.39729297	10.181000000000001	0.018000000000000002	9.959	0.015
58648.33822956	10.219	0.018000000000000002	10.02	0.018000000000000002
58446.1484776	10.24	0.018000000000000002	10.047	0.019
56823.43406582	10.164	0.013999999999999999	9.997	0.017
57553.04116149	10.265999999999998	0.02	9.981	0.017
57363.06952395	10.214	0.015	9.979	0.015
58082.54533948	10.165	0.016	9.978	0.018000000000000002
57188.15850316	10.184	0.018000000000000002	9.965	0.017
57188.55210448	10.232000000000001	0.017	9.96	0.017
57916.94203807	10.139	0.017	10.002	0.017
57362.67604837	10.164	0.019	9.987	0.016
58284.28742729	10.285	0.015	10.058	0.019
57552.64806964	10.251	0.015	9.867	0.018000000000000002
56823.89464664	10.214	0.013999999999999999	9.902000000000001	0.02
57188.02721792	10.174	0.013999999999999999	9.952	0.015
57003.54161186	10.182	0.015	9.978	0.016
57188.74896855	10.232999999999999	0.015	10.0	0.017
58082.67624299	10.253	0.016	9.932	0.017
