mjd	w1mag	w1sig	w2mag	w2sig
57091.37424602	16.771	0.526	14.773	0.307
56924.15025006	15.36	0.166	15.257	0.45799999999999996
58381.13622887	16.104	0.273	14.895	0.45899999999999996
57649.41356373	16.214000000000002	0.376	14.477	0.233
56732.44400605	15.748	0.204	14.792	0.41600000000000004
57449.86694854	16.092	0.28	14.869000000000002	0.28800000000000003
57090.91455591	15.724	0.27699999999999997	15.026	0.35200000000000004
57285.44911289	15.16	0.11800000000000001	14.872	0.368
58538.46898683	15.777000000000001	0.272	14.785	0.415
57450.39132747	15.989	0.257	14.905	0.409
56732.11483779	15.321	0.131	14.635	0.295
56732.57567333	16.639	0.434	14.970999999999998	0.363
57450.71910057	15.988	0.23800000000000002	15.0	0.335
56731.71970844	15.434000000000001	0.149	14.812000000000001	0.41100000000000003
58171.62906664	16.005	0.23399999999999999	14.52	0.281
57649.28265997	15.470999999999998	0.278	15.088	0.474
57813.97932534	15.795	0.207	15.225999999999999	0.509
57285.9738734	15.743	0.22899999999999998	14.65	0.308
58016.39235501	15.293	0.151	15.165	0.434
57450.85013167	15.378	0.134	14.992	0.342
57450.32587558	15.493	0.14	15.325	0.429
56923.49254946	16.046	0.29600000000000004	15.24	0.49200000000000005
57814.83071	15.432	0.145	14.734000000000002	0.35200000000000004
57450.19471721	15.633	0.177	14.763	0.278
57285.12121723	15.589	0.17800000000000002	14.799000000000001	0.43799999999999994
58744.69650248	15.702	0.192	15.155999999999999	0.47600000000000003
57649.87223646	15.873	0.222	14.622	0.34
57091.50565885	15.567	0.154	15.100999999999999	0.42
57450.26029641	15.752	0.18	14.978	0.34700000000000003
57650.13417146	15.452	0.162	15.297	0.502
57285.64597765	15.664000000000001	0.21600000000000003	15.275	0.444
57091.17725413	16.368	0.365	15.200999999999999	0.54
58016.98167485	15.357999999999999	0.132	15.184000000000001	0.40399999999999997
58380.54729117	15.847999999999999	0.24600000000000002	14.665	0.373
56923.55825583	16.248	0.311	15.132	0.44299999999999995
58171.69451884	15.606	0.16399999999999998	14.829	0.33
57814.96174128	15.49	0.16699999999999998	15.125	0.366
57814.56877487	15.929	0.281	14.814	0.304
58380.4163878	15.991	0.242	15.046	0.42700000000000005
56923.16363552	15.565999999999999	0.198	14.963	0.375
58016.39248237	15.904000000000002	0.22699999999999998	14.799000000000001	0.364
58171.30193301	15.967	0.22	15.007	0.41700000000000004
58172.02177993	15.886	0.252	14.739	0.321
58171.30180569	16.227	0.42200000000000004	15.235999999999999	0.528
57285.2523755	15.652000000000001	0.249	14.885	0.5
57814.43774363	15.612	0.192	14.815	0.287
58171.04012418	15.718	0.174	15.13	0.37
58380.87454951	15.547	0.275	14.669	0.32299999999999995
56731.85137576	15.095999999999998	0.147	14.824000000000002	0.337
56923.42671572	15.644	0.191	14.703	0.36700000000000005
57814.50332294	15.578	0.162	14.988	0.35
57285.58039852	15.595	0.18	14.972000000000001	0.41
58538.86157045	15.61	0.264	14.963	0.365
58538.40366231	15.682	0.172	15.536	0.509
57091.04596875	15.77	0.21600000000000003	14.724	0.336
