mjd	w1mag	w1sig	w2mag	w2sig
58815.30942241	14.693	0.078	14.835999999999999	0.322
57192.82097436	15.190999999999999	0.11699999999999999	15.003	0.33799999999999997
58288.28316286	15.474	0.16	14.69	0.318
57556.91070389	15.139000000000001	0.11900000000000001	15.36	0.536
58814.58983545	15.052999999999999	0.126	14.939	0.324
57008.20384676	14.889000000000001	0.139	14.592	0.293
57556.97615553	15.265999999999998	0.126	14.805	0.281
57192.75539543	15.168	0.11599999999999999	14.939	0.313
57557.10731414	14.783	0.11699999999999999	14.95	0.35200000000000004
58814.65528709	15.273	0.114	15.328	0.444
58652.79034245	15.087	0.10800000000000001	14.125	0.24600000000000002
57367.13098703	15.287	0.115	14.57	0.257
57193.21470257	15.235	0.11900000000000001	14.427999999999999	0.231
57008.07243376	15.085	0.10800000000000001	15.138	0.491
56643.24908461	15.011	0.111	14.540999999999999	0.302
58450.72487679	15.164000000000001	0.12	14.759	0.276
57726.21527131	15.005	0.11800000000000001	15.194	0.526
57923.95134895	14.931	0.102	14.825999999999999	0.33799999999999997
58288.02135627	15.217	0.12300000000000001	14.501	0.256
57924.21315547	15.159	0.11699999999999999	15.052	0.402
57556.77967325	15.184000000000001	0.11900000000000001	14.661	0.284
56831.66223931	15.002	0.10099999999999999	14.364	0.23
58652.46333903	15.267999999999999	0.134	14.617	0.309
57556.97628289	15.200999999999999	0.174	14.96	0.433
57366.8686698	14.956	0.094	15.252	0.526
57367.26214558	15.341	0.132	15.075999999999999	0.32
58090.20026569	15.165999999999999	0.106	14.437999999999999	0.193
58089.61107263	15.168	0.128	14.202	0.275
58652.65956652	15.09	0.106	14.182	0.22
56830.93857931	15.395999999999999	0.13	14.742	0.426
58653.05202169	15.392999999999999	0.174	15.128	0.446
56830.67537247	15.380999999999998	0.195	14.32	0.201
57557.17276573	15.07	0.114	14.888	0.501
58089.74197615	15.149000000000001	0.11199999999999999	14.705	0.344
58090.46207255	15.314	0.129	14.946	0.322
58814.45905941	15.029000000000002	0.14800000000000002	14.335999999999999	0.271
57726.54278515	15.099	0.11900000000000001	15.08	0.35100000000000003
56831.53069959	14.975	0.139	14.342	0.36200000000000004
56642.85382725	15.412	0.151	14.684000000000001	0.317
57193.0178385	14.953	0.092	15.195	0.514
58450.3322939	15.284	0.127	14.564	0.322
57367.19643898	15.169	0.13699999999999998	14.98	0.336
58288.34861447	15.297	0.131	14.942	0.433
57557.23834469	14.993	0.09699999999999999	14.744000000000002	0.289
58450.46319728	15.175999999999998	0.113	14.902000000000001	0.413
58089.48016916	15.2	0.125	15.273	0.442
57008.5980859	15.270999999999999	0.12300000000000001	14.411	0.22
57726.4117542	15.138	0.10800000000000001	14.913	0.344
