mjd	w1mag	w1sig	w2mag	w2sig
58472.94689607	15.927999999999999	0.20600000000000002	15.475	0.536
56826.75375848	15.947000000000001	0.214	15.065	0.434
57905.18709679	15.681	0.16899999999999998	15.259	0.525
57744.85694672	15.534	0.19399999999999998	15.039000000000001	0.511
56827.21421138	15.582	0.161	14.89	0.5
57185.17014147	15.863	0.223	15.334000000000001	0.408
58632.40762726	16.023	0.207	15.093	0.45299999999999996
57185.03885632	16.589000000000002	0.355	15.377	0.447
56826.49055164	15.595	0.192	14.814	0.345
57377.85874648	15.687999999999999	0.155	14.714	0.361
58473.53583449	15.729000000000001	0.226	14.927999999999999	0.431
57744.59488463	15.991	0.22699999999999998	14.714	0.311
57907.60957606	15.874	0.193	14.729000000000001	0.457
57741.97502507	15.950999999999999	0.24	14.777999999999999	0.326
58108.89603847	16.09	0.249	15.402999999999999	0.491
58473.666738	15.431	0.14	14.825	0.397
56651.78927896	15.902999999999999	0.22399999999999998	15.152999999999999	0.41100000000000003
57015.93264181	15.565999999999999	0.149	14.687000000000001	0.317
57904.92529006	15.774000000000001	0.18899999999999997	15.047	0.436
56827.34587847	15.625	0.156	14.556	0.298
57544.48825951	16.385	0.3	14.764000000000001	0.33299999999999996
57015.8669353	16.029	0.27399999999999997	15.517000000000001	0.522
57544.68486914	15.505	0.156	15.565999999999999	0.532
57741.9094459	16.168	0.28800000000000003	14.662	0.43
58109.4197798	15.754000000000001	0.17600000000000002	14.584000000000001	0.233
57744.79136751	16.656	0.45799999999999996	14.765999999999998	0.32
58632.08049649	15.618	0.282	14.922	0.37799999999999995
57377.4652706	15.347000000000001	0.133	15.366	0.452
56827.08267154	16.405	0.41700000000000004	15.168	0.46399999999999997
57186.15433469	15.445	0.141	15.423	0.45799999999999996
58473.40493103	15.985999999999999	0.231	14.984000000000002	0.34700000000000003
56826.81946465	15.822000000000001	0.28	15.13	0.365
