mjd	w1mag	w1sig	w2mag	w2sig
57129.34697541	15.195	0.11199999999999999	15.405	0.489
57493.93024024	15.368	0.135	15.035	0.297
57129.14998324	15.36	0.13	15.279000000000002	0.424
58389.03180964	15.414000000000001	0.17	15.23	0.484
56947.1449609	15.57	0.157	15.53	0.49
57494.19243019	15.56	0.151	15.144	0.349
58388.96635803	15.079	0.121	14.585	0.28
58225.05592725	15.335999999999999	0.11599999999999999	15.248	0.379
58225.57941448	15.34	0.11199999999999999	15.048	0.494
57129.54396751	15.539000000000001	0.147	14.637	0.248
56946.48739233	15.620999999999999	0.183	15.072000000000001	0.349
58752.91704541	15.179	0.128	15.241	0.386
57306.15389897	15.662	0.168	15.014000000000001	0.331
57493.27495653	15.519	0.14	15.232999999999999	0.382
58027.82692561	15.418	0.125	14.651	0.253
57306.28505713	15.249	0.129	14.953	0.315
57857.94088603	15.104000000000001	0.1	15.469000000000001	0.486
57858.07178962	15.706	0.18600000000000003	15.228	0.423
58226.03744953	15.415999999999999	0.136	14.825999999999999	0.314
58753.898311	15.455	0.124	15.013	0.34299999999999997
57306.54737347	15.187000000000001	0.10300000000000001	15.545	0.47200000000000003
56947.34233461	15.319	0.13	15.158	0.321
57492.94731457	15.054	0.107	14.948	0.303
57858.13724144	15.062000000000001	0.138	15.463	0.469
57664.39276404	15.130999999999998	0.134	14.935	0.301
58226.03757684	15.565	0.147	15.446	0.507
58224.40140954	15.592	0.155	15.050999999999998	0.381
57862.52429499	15.252	0.125	15.264000000000001	0.45299999999999996
58752.59004193	15.243	0.128	14.582	0.255
56946.68476174	15.475999999999999	0.134	15.365	0.498
56947.40804095	15.029000000000002	0.09	15.488	0.506
58224.27050603	15.194	0.11599999999999999	14.8	0.263
58028.93973282	15.136	0.14400000000000002	15.124	0.32299999999999995
57305.36682236	15.284	0.111	14.694	0.298
56946.88200817	15.302	0.139	15.045	0.424
58588.73556649	15.333	0.134	15.388	0.43799999999999994
58225.3176069	15.385	0.132	15.095999999999998	0.34700000000000003
58388.57377545	15.376	0.136	15.697000000000001	0.537
58225.77576978	15.235999999999999	0.11	14.35	0.222
58028.80882934	15.249	0.171	14.720999999999998	0.289
57492.81628324	15.67	0.213	15.061	0.316
57494.32346153	14.790999999999999	0.131	14.708	0.35700000000000004
57306.61295255	15.248	0.12	14.597999999999999	0.244
57494.45449286	15.582	0.14	15.287	0.37
58225.12137896	15.481	0.139	14.924000000000001	0.335
57307.00655447	15.515	0.155	14.857000000000001	0.3
58028.74337769	15.48	0.17	15.26	0.504
56947.47387465	15.120999999999999	0.109	15.399000000000001	0.511
56947.01354822	15.286	0.149	15.082	0.516
57128.82183272	15.15	0.10800000000000001	15.008	0.35700000000000004
57130.33168157	15.443	0.134	15.039000000000001	0.34700000000000003
58590.10928863	15.02	0.149	15.112	0.35600000000000004
58225.44851041	15.569	0.156	14.616	0.237
57305.760297	15.366	0.18100000000000002	15.134	0.49
58390.07878131	15.401	0.12	14.866	0.262
58029.26711877	15.368	0.12	15.415999999999999	0.409
58224.6632166	15.273	0.11599999999999999	15.237	0.45
56946.75046808	15.424000000000001	0.159	14.937999999999999	0.389
58024.94628608	15.267000000000001	0.14400000000000002	14.73	0.24
58225.18670339	15.239	0.218	14.681	0.302
57857.80985503	15.556	0.159	15.174000000000001	0.39899999999999997
58028.6124742	15.36	0.141	14.618	0.45
58589.97851253	15.3	0.11900000000000001	15.040999999999999	0.336
56764.92296801	15.344000000000001	0.161	15.209000000000001	0.414
57129.47826109	15.414000000000001	0.13	14.937000000000001	0.293
57857.41701687	15.210999999999999	0.113	15.357999999999999	0.523
57494.71668271	15.99	0.226	14.765	0.24100000000000002
58753.04794867	15.554	0.146	15.251	0.41200000000000003
57129.15011056	15.735	0.205	14.857999999999999	0.256
56947.73682738	15.264000000000001	0.113	15.205	0.38299999999999995
58224.72866839	15.286	0.12	15.135	0.35700000000000004
58753.5058553	15.657	0.165	15.001	0.42100000000000004
57493.07834596	15.42	0.129	15.075999999999999	0.313
57306.87539625	16.07	0.263	14.664000000000001	0.258
58029.07076363	15.75	0.17300000000000001	15.099	0.418
58389.75165039	15.255999999999998	0.111	15.026	0.327
57305.82587609	15.145	0.11900000000000001	14.412	0.353
57664.72027837	15.057	0.134	14.519	0.222
57305.95703431	15.533	0.159	14.71	0.31
58025.27367201	15.432	0.154	15.142000000000001	0.366
57665.44088655	15.4	0.125	15.220999999999998	0.40299999999999997
57493.99581962	15.269	0.138	15.424000000000001	0.456
57129.80653889	15.628	0.19	14.714	0.23199999999999998
58390.20968462	15.533	0.145	15.05	0.35600000000000004
57665.89943221	15.31	0.129	15.431	0.51
57494.1268509	15.499	0.157	15.292	0.52
57130.13468941	14.905999999999999	0.125	15.342	0.457
57130.06911021	15.463	0.154	14.963	0.418
57857.87530685	15.876	0.261	15.113	0.415
58389.35906782	15.437000000000001	0.131	15.328	0.495
57857.28611333	15.600999999999999	0.32299999999999995	15.386	0.41700000000000004
57306.87526889	15.722999999999999	0.172	15.033	0.32
58224.9250237	16.405	0.307	15.099	0.365
56947.47374734	15.31	0.149	15.209000000000001	0.39899999999999997
