mjd	w1mag	w1sig	w2mag	w2sig
56904.97862847	10.095	0.018000000000000002	10.118	0.018000000000000002
57264.03351604	10.103	0.027000000000000003	10.126	0.017
57085.03574631	10.102	0.017	10.128	0.016
57085.16703185	10.097000000000001	0.017	10.102	0.019
56722.86170681	10.089	0.021	10.151	0.018000000000000002
57264.09909523	10.067	0.015	10.116	0.02
58344.13326417	10.092	0.016	10.146	0.017
57451.93047009	10.093	0.02	10.102	0.017
57451.79931163	10.099	0.015	10.125	0.016
57983.75769568	10.09	0.016	10.131	0.017
57622.65368501	10.074	0.017	10.137	0.017
57452.19253231	10.051	0.02	10.12	0.017
56723.45433709	10.113999999999999	0.016	10.131	0.017
57452.52030112	10.068999999999999	0.017	10.122	0.02
58547.85685845	10.08	0.017	10.13	0.021
58547.52972706	10.09	0.017	10.154	0.018000000000000002
57983.03747333	10.084	0.015	10.15	0.021
58180.88863779	10.099	0.02	10.14	0.02
56722.99337413	10.092	0.017	10.126	0.018000000000000002
57263.77107191	10.091000000000001	0.015	10.116	0.018000000000000002
57983.49576188	10.091000000000001	0.018000000000000002	10.139	0.017
56723.05920785	10.087	0.015	10.124	0.019
57263.63991359	10.087	0.015	10.142999999999999	0.018000000000000002
57816.63038432	10.096	0.017	10.158999999999999	0.02
57983.29940705	10.048	0.016	10.101	0.016
57451.66828047	10.033	0.016	9.984	0.016
58547.9876347	10.123	0.019	10.244000000000002	0.021
