mjd	w1mag	w1sig	w2mag	w2sig
56795.64160414	11.199000000000002	0.02	10.749	0.02
57348.53690277	11.110999999999999	0.02	10.741	0.024
57348.07784807	11.274000000000001	0.019	10.637	0.022000000000000002
58079.36277925	11.215	0.019	10.767999999999999	0.025
57154.07641914	11.137	0.016	10.72	0.019
57874.29453211	11.152999999999999	0.018000000000000002	10.698	0.022000000000000002
57873.90169427	11.195	0.02	10.722000000000001	0.023
57513.37655363	11.189	0.019	10.724	0.018000000000000002
56986.21431301	11.152000000000001	0.016	10.724	0.021
57513.04891281	11.094000000000001	0.019	10.720999999999998	0.021
56795.97064491	11.081	0.016	10.710999999999999	0.02
56986.34585328	11.175999999999998	0.019	10.728	0.019
57347.6843726	11.164000000000001	0.017	10.715	0.019
58237.73561385	11.18	0.019	10.699000000000002	0.021
57715.04363245	11.190999999999999	0.018000000000000002	10.61	0.03
57712.161461	11.175	0.019	10.715	0.021
57873.83624248	11.189	0.017	10.7	0.021
58601.08442274	11.269	0.023	10.751	0.024
57712.22704012	11.182	0.019	10.69	0.021
57712.75103654	11.140999999999998	0.019	10.735999999999999	0.023
57154.53585416	11.179	0.017	10.715	0.019
57715.50217703	11.203	0.022000000000000002	10.705	0.022000000000000002
57348.66806127	11.163	0.021	10.717	0.024
57154.86400391	11.133	0.016	10.717	0.02
58443.94871766	11.165999999999999	0.018000000000000002	10.731	0.02
58237.47380694	11.18	0.019	10.67	0.023
56795.70743771	11.152000000000001	0.016	10.687999999999999	0.019
58810.62873503	11.175	0.02	10.696	0.026000000000000002
58601.93491344	11.190999999999999	0.017	10.763	0.02
58237.40835519	11.213	0.017	10.702	0.019
56795.57589784	11.197000000000001	0.018000000000000002	10.753	0.023
57154.92958291	11.172	0.018000000000000002	10.712	0.018000000000000002
57712.29249197	11.165	0.019	10.71	0.022000000000000002
58810.23627968	11.172	0.017	10.682	0.02
58451.86697415	11.165999999999999	0.018000000000000002	10.749	0.023
58601.60778222	11.175999999999998	0.016	10.738	0.019
58079.42823094	11.22	0.019	10.645	0.023
56795.1810235	11.192	0.017	10.742	0.018000000000000002
58237.34290348	11.155	0.02	10.703	0.023
58443.22900317	11.186	0.02	10.74	0.02
57513.70419127	11.114	0.019	10.722000000000001	0.019
57154.33898976	11.092	0.021	10.72	0.019
57715.30556694	11.177	0.019	10.748	0.022000000000000002
57714.78157061	11.167	0.017	10.720999999999998	0.02
57514.03170473	11.161	0.019	10.705	0.02
57347.81553111	11.163	0.017	10.704	0.019
56986.47726626	11.145	0.017	10.724	0.023
58601.4770056	11.216	0.018000000000000002	10.683	0.021
57715.17466343	11.129000000000001	0.021	10.782	0.026000000000000002
57513.50758144	11.159	0.016	10.718	0.018000000000000002
57154.60143315	11.17	0.019	10.704	0.018000000000000002
58079.23187578	11.157	0.018000000000000002	10.735	0.021
57154.2077045	11.161	0.016	10.709000000000001	0.02
58079.29732751	11.167	0.018000000000000002	10.696	0.021
58237.14667559	11.189	0.019	10.71	0.022000000000000002
58601.34610218	11.107000000000001	0.02	10.817	0.025
58602.06568954	11.175999999999998	0.018000000000000002	10.806	0.022000000000000002
58237.27757904	11.148	0.02	10.755999999999998	0.021
58078.96994152	11.183	0.017	10.727	0.021
56985.75424032	11.173	0.022000000000000002	10.683	0.019
56796.16814576	11.137	0.016	10.708	0.019
58810.49744964	11.135	0.019	10.704	0.022000000000000002
58443.81781418	11.251	0.019	10.716	0.022000000000000002
57348.20900657	11.210999999999999	0.02	10.667	0.025
58079.95197288	11.077	0.021	10.747	0.022000000000000002
57712.62000561	11.175	0.019	10.763	0.024
58237.99742144	11.165	0.021	10.783	0.023
57154.66713951	11.158	0.019	10.69	0.024
56795.4442306	11.151	0.018000000000000002	10.725999999999999	0.02
58601.80401001	11.220999999999998	0.02	10.767999999999999	0.021
57873.44340473	11.219000000000001	0.022000000000000002	10.758	0.021
57873.96714602	11.194	0.017	10.763	0.023
56796.03647853	11.145999999999999	0.016	10.630999999999998	0.021
57715.76411161	11.197000000000001	0.018000000000000002	10.658	0.021
58810.89041499	11.168	0.02	10.769	0.024
58810.56328334	11.15	0.017	10.693	0.02
