mjd	w1mag	w1sig	w2mag	w2sig
56849.8494891	11.152999999999999	0.017	11.065	0.024
57566.89805957	11.144	0.02	10.867	0.023
58494.40603501	11.21	0.02	11.504000000000001	0.032
58654.97787214	11.118	0.02	10.812999999999999	0.023
57208.33376525	11.104000000000001	0.021	10.897	0.02
58655.10877539	11.115	0.018000000000000002	10.872	0.023
57927.12282524	11.093	0.018000000000000002	10.895999999999999	0.024
58654.9779995	11.136	0.022000000000000002	10.9	0.022000000000000002
56849.58628216	11.123	0.02	10.892999999999999	0.022000000000000002
58494.73316714	11.154000000000002	0.018000000000000002	10.911	0.024
58130.88656609	11.075	0.022000000000000002	10.942	0.026000000000000002
57208.59620826	11.115	0.018000000000000002	10.9	0.022000000000000002
58130.75553519	11.152999999999999	0.024	10.850999999999999	0.026000000000000002
56848.99428971	11.065999999999999	0.019	10.875	0.024
57567.35660286	11.175	0.017	10.9	0.021
57566.89793221	11.136	0.02	10.895	0.026000000000000002
57927.45021068	11.124	0.018000000000000002	10.962	0.023
58655.30500274	11.152000000000001	0.017	10.929	0.025
56669.83920898	11.135	0.017	10.947000000000001	0.021
57567.15999341	11.152999999999999	0.02	10.897	0.021
57208.20260748	11.138	0.017	10.855	0.022000000000000002
58654.58541725	11.068	0.021	10.922	0.027999999999999997
57398.5740352	11.134	0.017	10.872	0.022000000000000002
57207.87458552	10.995	0.02	10.859000000000002	0.024
57208.13702859	11.074000000000002	0.017	10.902999999999999	0.023
57927.51566231	11.127	0.017	10.92	0.024
57927.97395116	11.127	0.017	10.876	0.021
57398.96738363	11.106	0.02	10.945	0.021
57763.12744747	11.163	0.019	10.957	0.024
58287.26509644	11.154000000000002	0.017	10.925	0.023
56670.10279904	11.116	0.017	10.950999999999999	0.022000000000000002
58287.78858227	11.155	0.017	10.834000000000001	0.026000000000000002
58494.01345185	11.123	0.019	10.895999999999999	0.022000000000000002
57036.95580353	11.109000000000002	0.018000000000000002	10.936	0.024
57567.02909015	11.220999999999998	0.023	10.847999999999999	0.023
58655.43577911	11.075999999999999	0.02	10.931	0.022000000000000002
58494.86407065	11.115	0.02	10.937000000000001	0.026000000000000002
57763.58586597	11.104000000000001	0.019	10.946	0.028999999999999998
58287.72313061	11.114	0.023	10.901	0.025
56670.03696517	11.157	0.02	10.918	0.023
57763.45496207	11.142000000000001	0.02	10.707	0.024
58654.91254789	11.109000000000002	0.019	10.953	0.027000000000000003
57399.09854228	11.14	0.017	10.955	0.02
57399.29528015	11.127	0.018000000000000002	10.932	0.023
57208.26818637	11.124	0.016	10.867	0.022000000000000002
57399.42643875	11.123	0.023	10.940999999999999	0.023
57566.63599838	11.013	0.022000000000000002	10.932	0.027000000000000003
56849.4547425	11.084000000000001	0.02	10.91	0.022000000000000002
58654.71632045	11.135	0.019	11.005999999999998	0.024
56849.25736922	11.130999999999998	0.018000000000000002	10.890999999999998	0.025
57927.25372841	11.049000000000001	0.021	10.946	0.021
57567.16012073	11.212	0.024	10.901	0.023
56849.38903626	11.043	0.019	10.876	0.023
57208.33389257	11.093	0.021	10.923	0.023
56669.50978521	11.107999999999999	0.016	10.923	0.023
57927.31930741	11.074000000000002	0.022000000000000002	10.875	0.024
57208.46505044	11.200999999999999	0.018000000000000002	10.913	0.021
56848.86262259	11.168	0.021	10.872	0.024
58494.14422809	11.184000000000001	0.018000000000000002	10.914000000000001	0.022000000000000002
58130.49372807	11.162	0.018000000000000002	10.887	0.022000000000000002
56849.3232027	11.129000000000001	0.019	10.892999999999999	0.024
58287.52639366	11.165999999999999	0.017	10.946	0.026000000000000002
58654.45464785	11.085	0.02	10.946	0.027000000000000003
58288.1153313	11.140999999999998	0.018000000000000002	10.954	0.022000000000000002
57763.19289943	11.138	0.017	10.81	0.027000000000000003
58494.2751315	11.175999999999998	0.019	10.957	0.026000000000000002
57398.90193167	11.114	0.021	10.908	0.021
58287.657679	11.159	0.019	10.92	0.022000000000000002
57763.71689733	11.107999999999999	0.019	10.94	0.022000000000000002
58655.17422694	11.125	0.019	10.921	0.024
57399.16412161	11.126	0.017	10.918	0.023
56849.52057602	11.104000000000001	0.017	10.901	0.024
57398.7051938	11.163	0.016	10.899000000000001	0.02
57567.22557228	11.145	0.018000000000000002	10.885	0.022000000000000002
58130.62463164	11.173	0.019	10.915999999999999	0.023
57398.83635235	11.082	0.018000000000000002	10.844000000000001	0.024
56669.9050428	11.072000000000001	0.018000000000000002	10.915	0.024
57567.48763396	11.173	0.017	10.876	0.024
57208.07144965	11.017999999999999	0.02	10.796	0.022000000000000002
56849.58640953	11.110999999999999	0.019	10.944	0.026000000000000002
57208.72749346	11.075999999999999	0.018000000000000002	10.922	0.021
57566.50496785	11.007	0.021	10.811	0.026000000000000002
56669.64158016	11.110999999999999	0.018000000000000002	10.913	0.022000000000000002
57208.00574339	11.175	0.019	10.854000000000001	0.022000000000000002
58287.91948559	11.08	0.017	10.949000000000002	0.022000000000000002
56848.86274995	11.032	0.021	10.865	0.023
57763.06186813	11.147	0.019	10.927999999999999	0.024
58130.29737273	11.142999999999999	0.018000000000000002	10.892999999999999	0.023
57567.09454176	11.148	0.018000000000000002	10.953	0.031
57927.58111395	11.175999999999998	0.018000000000000002	10.936	0.022000000000000002
58288.24661655	11.094000000000001	0.019	10.913	0.021
57762.99641615	11.177	0.018000000000000002	10.937000000000001	0.023
56669.7732478	11.149000000000001	0.021	10.859000000000002	0.027999999999999997
56849.12582951	11.113	0.019	10.9	0.025
58494.60226358	11.093	0.018000000000000002	10.817	0.025
57762.86538488	11.095999999999998	0.019	10.865	0.022000000000000002
58287.3959997	11.169	0.018000000000000002	10.953	0.027999999999999997
57927.71201721	11.133	0.02	10.918	0.021
57567.02896279	11.117	0.019	10.887	0.027000000000000003
58494.99484689	11.082	0.021	10.886	0.023
57927.38475904	11.124	0.018000000000000002	10.898	0.022000000000000002
56670.36638909	10.989	0.02	10.84	0.024
58130.16646925	11.145999999999999	0.017	10.892999999999999	0.023
56669.97100398	11.14	0.017	10.876	0.023
57399.03296295	11.173	0.017	10.925	0.021
58130.88643877	11.043	0.023	10.922	0.025
57762.73448031	11.17	0.018000000000000002	10.922	0.023
58130.55917986	11.062999999999999	0.021	10.937999999999999	0.023
58287.98493729	11.13	0.018000000000000002	10.911	0.03
57762.8655122	11.075999999999999	0.02	10.869000000000002	0.024
57763.06199549	11.081	0.022000000000000002	10.897	0.027000000000000003
57763.32393075	11.162	0.018000000000000002	10.845999999999998	0.026000000000000002
58130.42827627	10.921	0.018000000000000002	10.91	0.023
57399.42631144	10.873	0.022000000000000002	10.909	0.023
