mjd	w1mag	w1sig	w2mag	w2sig
57574.78994728	12.013	0.023	12.097000000000001	0.047
58103.36409127	12.118	0.023	12.132	0.039
57383.98856109	12.069	0.022000000000000002	12.127	0.043
58103.69135	12.014000000000001	0.026000000000000002	12.127	0.045
58305.68272243	12.039000000000001	0.021	12.095999999999998	0.04
57207.18314148	12.009	0.026000000000000002	12.079	0.037000000000000005
57743.18613866	12.056	0.023	12.092	0.038
58303.1302373	12.079	0.022000000000000002	12.038	0.055
58303.06478566	12.03	0.027000000000000003	12.062999999999999	0.043
58469.51106034	12.12	0.023	12.132	0.052000000000000005
58303.52294681	12.04	0.025	12.14	0.047
58305.87907716	11.945	0.02	11.995	0.038
57939.19928671	12.004000000000001	0.027000000000000003	11.981	0.043
58670.24987007	12.032	0.023	12.107000000000001	0.045
58464.08047213	12.05	0.027000000000000003	12.073	0.042
58670.18441846	12.049000000000001	0.022000000000000002	12.048	0.045
58670.11896691	11.950999999999999	0.023	12.085	0.051
56657.1586199	11.857999999999999	0.025	12.067	0.038
58103.82238083	12.017999999999999	0.023	12.092	0.04
57207.44558507	11.987	0.024	12.032	0.039
57383.39847491	11.918	0.024	12.071	0.037000000000000005
57938.80657635	11.991	0.024	12.078	0.039
58464.47318244	12.085999999999999	0.024	12.105	0.042
57384.25087812	11.959000000000001	0.02	12.038	0.037000000000000005
58669.85741517	12.113	0.025	12.129000000000001	0.048
57383.79195059	12.023	0.022000000000000002	11.968	0.037000000000000005
56845.5378372	12.050999999999998	0.024	12.115	0.045
58464.21137554	11.991	0.021	12.054	0.036000000000000004
57207.44545775	12.034	0.024	12.023	0.035
57383.26731635	11.91	0.024	12.027000000000001	0.035
57024.17868731	11.956	0.021	12.100999999999999	0.043
57383.26744367	11.936	0.026000000000000002	12.036	0.035
58305.81362558	11.992	0.023	12.122	0.048
57742.46553189	11.979000000000001	0.024	11.994000000000002	0.038
57574.46230669	11.949000000000002	0.027999999999999997	12.115	0.040999999999999995
57383.85740253	11.989	0.026000000000000002	12.026	0.037000000000000005
57742.7275939	11.994000000000002	0.021	11.955	0.055999999999999994
58306.27165936	12.107999999999999	0.027999999999999997	12.174000000000001	0.044000000000000004
58670.05364262	11.972999999999999	0.022000000000000002	12.127	0.045
57383.8575299	11.991	0.024	12.062000000000001	0.053
57742.92407664	12.003	0.023	12.044	0.042
58306.14088354	12.034	0.022000000000000002	12.058	0.065
58306.4025625	11.99	0.022000000000000002	12.017999999999999	0.05
58103.49499475	12.035	0.023	12.182	0.053
58303.39204367	12.097999999999999	0.024	12.173	0.07200000000000001
56845.99829014	12.036	0.022000000000000002	12.095999999999998	0.04
57383.52963347	11.989	0.025	11.98	0.047
58103.69147736	11.965	0.025	12.127	0.043
58302.99933407	11.901	0.024	12.033	0.038
58302.93400984	12.04	0.024	12.097000000000001	0.05
58463.94969602	12.052999999999999	0.028999999999999998	12.072000000000001	0.036000000000000004
57025.03287232	11.952	0.019	12.046	0.035
57024.638633	12.013	0.023	12.147	0.038
56845.93258389	12.013	0.024	12.005	0.037000000000000005
57024.50721999	12.030999999999999	0.022000000000000002	12.144	0.045
57575.18303902	12.004000000000001	0.025	12.120999999999999	0.042
58464.47305508	12.058	0.024	12.043	0.036000000000000004
58669.98819102	12.043	0.023	12.132	0.045
58464.53850677	12.081	0.031	12.06	0.035
58670.31532162	12.050999999999998	0.024	12.155	0.044000000000000004
56845.40617008	12.014000000000001	0.022000000000000002	12.012	0.04
57574.33127611	12.088	0.027000000000000003	12.052	0.036000000000000004
56657.75163373	12.011	0.021	12.037	0.05
57743.31704222	11.977	0.021	12.085999999999999	0.039
57938.67554575	12.02	0.021	11.970999999999998	0.038
57939.06838347	12.274000000000001	0.038	12.115	0.048
57574.06921497	12.008	0.022000000000000002	12.013	0.036000000000000004
56845.73521052	12.06	0.022000000000000002	12.019	0.036000000000000004
57024.70433955	11.947000000000001	0.02	12.005	0.038
58306.00998035	11.959000000000001	0.021	12.033	0.044000000000000004
57574.92097786	12.058	0.027000000000000003	12.130999999999998	0.044000000000000004
57743.12055953	11.977	0.021	12.049000000000001	0.042
57743.18601134	12.064	0.025	11.98	0.039
58103.56044648	11.964	0.025	12.085999999999999	0.04
57742.59656287	11.837	0.03	12.027999999999999	0.046
58306.07543199	12.040999999999999	0.023	12.046	0.048
58103.75680178	11.940999999999999	0.024	12.025	0.04
57939.33031728	12.023	0.023	12.099	0.044000000000000004
57207.18301417	12.027000000000001	0.023	12.095	0.036000000000000004
57938.34828767	12.049000000000001	0.022000000000000002	12.043	0.04
57938.61009412	11.997	0.021	12.174000000000001	0.048
57024.57292649	11.929	0.019	11.993	0.042
57938.87202803	12.08	0.024	12.094000000000001	0.043
56657.29041494	11.981	0.024	12.045	0.038
56845.66937696	11.99	0.021	12.059000000000001	0.049
58464.27682723	12.012	0.022000000000000002	12.114	0.039
58669.59573617	12.040999999999999	0.023	12.030999999999999	0.039
57383.66079204	11.925999999999998	0.023	12.071	0.04
57574.59333716	11.972000000000001	0.027000000000000003	12.049000000000001	0.036000000000000004
56657.81759491	11.932	0.023	12.001	0.035
57207.64232178	11.972000000000001	0.02	11.866	0.044000000000000004
56657.61983877	11.904000000000002	0.022000000000000002	12.079	0.042
58670.57687326	12.004000000000001	0.024	12.008	0.05
58464.40773071	12.049000000000001	0.024	12.107000000000001	0.044000000000000004
58302.86855824	11.96	0.021	12.065	0.047
57384.11971965	12.012	0.02	12.095999999999998	0.037000000000000005
57383.72637133	11.968	0.024	12.167	0.04
58303.52281949	11.957	0.026000000000000002	12.022	0.049
58669.85728786	12.078	0.026000000000000002	12.165999999999999	0.055
58464.66941029	11.967	0.023	11.994000000000002	0.035
58103.62589826	12.037	0.024	12.0	0.034
58104.21509133	11.946	0.02	12.059000000000001	0.039
58103.2331878	11.99	0.022000000000000002	12.151	0.042
58103.95328434	11.992	0.022000000000000002	12.009	0.039
56845.80091677	12.052	0.025	12.011	0.047
57743.05510767	12.042	0.025	12.265999999999998	0.049
57938.47919088	12.025	0.021	12.044	0.045
57024.31010032	12.007	0.021	12.087	0.042
57024.77004611	12.005999999999998	0.022000000000000002	12.072000000000001	0.045
57574.72436774	11.981	0.024	11.898	0.042
58669.92273941	12.0	0.022000000000000002	12.094000000000001	0.048
57574.20024553	12.105	0.023	11.978	0.034
57743.44807321	11.95	0.021	12.027999999999999	0.034
57207.31429993	11.992	0.021	11.870999999999999	0.042
58670.44609742	12.07	0.026000000000000002	12.272	0.05
56657.42220994	11.992	0.021	11.854000000000001	0.05
57575.05200848	12.0	0.024	12.05	0.04
57207.57674295	12.001	0.022000000000000002	12.078	0.04
57207.77360698	12.020999999999999	0.024	12.079	0.046
57024.44151344	11.899000000000001	0.021	12.037	0.038
57207.90476485	11.944	0.022000000000000002	11.970999999999998	0.038
56658.14701868	11.927	0.02	12.032	0.036000000000000004
57207.70790073	11.970999999999998	0.024	12.004000000000001	0.039
56658.01522377	11.97	0.019	11.95	0.037000000000000005
57742.85862484	12.057	0.025	12.17	0.042
58306.20620777	12.037	0.027000000000000003	12.065999999999999	0.043
56845.27463037	12.001	0.021	11.994000000000002	0.043
57024.90145921	11.952	0.022000000000000002	12.112	0.046
58305.94452876	12.013	0.031	12.084000000000001	0.049
57025.16428595	11.902000000000001	0.019	11.947000000000001	0.035
57938.21725712	11.959000000000001	0.023	12.08	0.036000000000000004
56657.68579991	11.931	0.019	12.004000000000001	0.036000000000000004
57742.9895285	11.956	0.022000000000000002	12.032	0.04
57938.74099742	11.985999999999999	0.027999999999999997	12.068	0.039
56845.86675032	11.972999999999999	0.02	11.922	0.034
57208.03605005	11.991	0.025	12.019	0.039
58464.34227892	11.982000000000001	0.021	12.062999999999999	0.035
57207.37987882	11.975	0.02	11.977	0.034
58104.08418791	11.981	0.021	12.054	0.038
57383.92298184	11.949000000000002	0.021	11.994000000000002	0.032
57208.03592267	11.863	0.024	11.982000000000001	0.039
56657.55400491	12.020999999999999	0.021	12.145	0.045
57207.05185634	11.911	0.019	12.027000000000001	0.034
57574.65891613	11.995	0.022000000000000002	11.995999999999999	0.037000000000000005
57574.52788561	11.981	0.021	11.998	0.035
57938.93747965	11.98	0.023	11.987	0.038
56846.26149692	11.99	0.022000000000000002	12.172	0.046
58464.80031376	11.939	0.02	12.092	0.040999999999999995
58306.53346625	11.850999999999999	0.028999999999999998	12.231	0.06
56846.39303663	12.026	0.022000000000000002	12.138	0.038
58464.93121722	11.854000000000001	0.023	12.008	0.035
57207.511164	11.741	0.023	11.988	0.038
58669.72651197	11.890999999999998	0.022000000000000002	12.055	0.054000000000000006
56657.88342873	12.015999999999998	0.022000000000000002	12.075999999999999	0.045
56657.48817109	11.959000000000001	0.024	12.116	0.048
58302.41052446	12.163	0.03	12.105	0.039
58103.75692914	11.833	0.024	12.107999999999999	0.036000000000000004
