mjd	w1mag	w1sig	w2mag	w2sig
57470.05428186	10.708	0.019	10.511	0.021
56749.56330514	10.603	0.019	10.43	0.02
58401.09439792	10.735999999999999	0.018000000000000002	10.509	0.02
57306.10983963	10.677999999999999	0.02	10.546	0.022000000000000002
57670.3100578	10.718	0.016	10.437999999999999	0.019
57111.59960149	10.715	0.021	10.569	0.022000000000000002
57470.64411296	10.672	0.019	10.492	0.018000000000000002
58556.00396226	10.7	0.02	10.485999999999999	0.021
58766.21760867	10.655999999999999	0.02	10.425999999999998	0.023
58555.54554486	10.712	0.019	10.539000000000001	0.022000000000000002
57111.40260957	10.744000000000002	0.016	10.550999999999998	0.02
57306.10996694	10.597000000000001	0.02	10.522	0.021
58765.69425034	10.706	0.015	10.515999999999998	0.02
57111.86217256	10.742	0.016	10.485	0.023
58765.10544038	10.679	0.017	10.474	0.023
56940.78812745	10.745999999999999	0.016	10.482999999999999	0.018000000000000002
57111.46818867	10.637	0.018000000000000002	10.519	0.02
58765.56334712	10.720999999999998	0.018000000000000002	10.494000000000002	0.018000000000000002
57830.8753528	10.645999999999999	0.019	10.53	0.02
57830.74444888	10.714	0.017	10.555	0.021
57470.51295448	10.658	0.022000000000000002	10.537	0.021
57470.77514407	10.735	0.016	10.515999999999998	0.02
57305.84752319	10.710999999999999	0.017	10.515999999999998	0.018000000000000002
57670.11357459	10.729000000000001	0.017	10.472999999999999	0.022000000000000002
56941.18262039	10.708	0.017	10.365	0.023
57111.9934581	10.722000000000001	0.016	10.579	0.022000000000000002
56941.11691404	10.708	0.015	10.434000000000001	0.018000000000000002
57669.9825433	10.796	0.017	10.479000000000001	0.022000000000000002
56940.91966759	10.722999999999999	0.018000000000000002	10.527999999999999	0.019
58191.33015177	10.66	0.02	10.540999999999999	0.023
56749.69484508	10.620999999999999	0.019	10.469000000000001	0.017
57670.44108914	10.742	0.017	10.514000000000001	0.019
58556.00408957	10.693	0.02	10.525	0.021
57470.44750263	10.718	0.016	10.520999999999999	0.019
56749.62901141	10.571	0.02	10.425	0.019
58401.68333531	10.700999999999999	0.018000000000000002	10.594000000000001	0.02
57111.73088705	10.76	0.017	10.57	0.022000000000000002
58034.39501543	10.752	0.015	10.505	0.02
57470.90617529	10.722999999999999	0.016	10.479000000000001	0.017
56749.36580415	10.697000000000001	0.018000000000000002	10.527999999999999	0.019
57471.03733377	10.724	0.016	10.43	0.017
58401.94501462	10.72	0.017	10.475	0.02
57306.43786293	10.732999999999999	0.018000000000000002	10.462	0.024
58191.78818852	10.68	0.018000000000000002	10.482000000000001	0.021
56749.56317782	10.559000000000001	0.019	10.437999999999999	0.02
58191.72273654	10.73	0.016	10.468	0.019
56941.24845412	10.718	0.015	10.45	0.022000000000000002
58555.67695782	10.685	0.017	10.495	0.02
58034.52591881	10.732000000000001	0.017	10.485999999999999	0.021
57670.70315163	10.73	0.017	10.514000000000001	0.023
58034.3295637	10.753	0.017	10.482000000000001	0.018000000000000002
58191.85364054	10.671	0.015	10.482000000000001	0.018000000000000002
58765.62879877	10.818	0.019	10.565999999999999	0.022000000000000002
57831.33377124	10.714	0.021	10.542	0.021
57306.56902115	10.735	0.016	10.556	0.018000000000000002
58555.8077341	10.720999999999998	0.016	10.51	0.018000000000000002
58556.06941407	10.705	0.016	10.449000000000002	0.018000000000000002
57670.37563713	10.743	0.019	10.524000000000001	0.022000000000000002
57831.13741537	10.777999999999999	0.02	10.519	0.022000000000000002
56749.95817979	10.71	0.015	10.51	0.018000000000000002
58765.2363436	10.686	0.016	10.43	0.02
57305.71636503	10.731	0.016	10.558	0.018000000000000002
58765.36711955	10.731	0.016	10.432	0.019
57111.53389513	10.742	0.015	10.51	0.022000000000000002
57831.20286736	10.811	0.019	10.508	0.022000000000000002
56941.64294759	10.658	0.019	10.47	0.018000000000000002
58191.46054647	10.671	0.018000000000000002	10.523	0.019
57111.66518059	10.677999999999999	0.015	10.495	0.019
58401.55243205	10.724	0.016	10.508	0.018000000000000002
58766.0867055	10.728	0.018000000000000002	10.517000000000001	0.019
56941.51140755	10.595	0.021	10.425999999999998	0.02
56941.37999421	10.632	0.018000000000000002	10.517000000000001	0.021
58401.29062543	10.717	0.016	10.515	0.019
57670.17902655	10.741	0.018000000000000002	10.511	0.02
57306.1755466	10.789000000000001	0.018000000000000002	10.517000000000001	0.02
58034.06775703	10.722999999999999	0.019	10.497	0.02
58192.18039128	10.755	0.016	10.588	0.022000000000000002
58765.49802282	10.712	0.016	10.529000000000002	0.02
57831.13728806	10.718	0.018000000000000002	10.482999999999999	0.019
57831.26831931	10.705	0.016	10.495999999999999	0.019
58556.13435654	10.755	0.018000000000000002	10.525	0.02
58401.48698044	10.707	0.017	10.485	0.025
56749.23400949	10.616	0.019	10.408	0.019
58765.82502628	10.675999999999998	0.019	10.532	0.019
57111.00862568	10.720999999999998	0.018000000000000002	10.565	0.02
56749.49747152	10.55	0.018000000000000002	10.458	0.018000000000000002
57831.00638409	10.757	0.017	10.558	0.019
56749.49734414	10.617	0.018000000000000002	10.482000000000001	0.018000000000000002
58765.95592955	10.73	0.018000000000000002	10.57	0.022000000000000002
57831.59570635	10.718	0.016	10.462	0.02
58555.9386378	10.73	0.016	10.495999999999999	0.019
57470.18531303	10.732000000000001	0.019	10.538	0.019
58556.2657695	10.674000000000001	0.02	10.509	0.02
57831.46480248	10.703	0.017	10.597999999999999	0.02
58034.46046714	10.716	0.019	10.43	0.022000000000000002
57830.87548016	10.702	0.022000000000000002	10.481	0.02
57470.57853375	10.709000000000001	0.015	10.48	0.017
57305.97868141	10.719000000000001	0.018000000000000002	10.489	0.02
57305.58520682	10.743	0.015	10.448	0.019
58034.19866042	10.796	0.017	10.491	0.022000000000000002
57669.72048067	10.714	0.018000000000000002	10.472000000000001	0.02
57111.13991119	10.677	0.018000000000000002	10.561	0.023
57111.2711967	10.671	0.021	10.504000000000001	0.019
57470.3163441	10.714	0.019	10.475	0.017
58555.87318597	10.687000000000001	0.016	10.504000000000001	0.02
56749.36567684	10.78	0.019	10.440999999999999	0.019
