mjd	w1mag	w2mag	w1flux	w2flux
57256.286511885	14.76+/-0.18	14.84+/-0.26	0.00039+/-0.00006	0.00020+/-0.00005
	nan+/-nan	nan+/-nan	nan+/-nan	nan+/-nan
	nan+/-nan	nan+/-nan	nan+/-nan	nan+/-nan
	nan+/-nan	nan+/-nan	nan+/-nan	nan+/-nan
	nan+/-nan	nan+/-nan	nan+/-nan	nan+/-nan
	nan+/-nan	nan+/-nan	nan+/-nan	nan+/-nan
	nan+/-nan	nan+/-nan	nan+/-nan	nan+/-nan
	nan+/-nan	nan+/-nan	nan+/-nan	nan+/-nan
58715.84314477	14.452+/-nan	14.425+/-nan	0.0005164317065868883+/-nan	0.0002937147119315778+/-nan
