mjd	w1mag	w1sig	w2mag	w2sig
57643.94705794	14.62	0.131	14.811	0.48200000000000004
57105.58745816	14.630999999999998	0.08800000000000001	14.276	0.335
57644.27457244	14.749	0.095	14.472000000000001	0.29
58565.19114741	14.752	0.095	14.305	0.284
58004.70999101	14.665999999999999	0.11800000000000001	14.375	0.304
57106.1784344	14.530999999999999	0.08199999999999999	14.097999999999999	0.21600000000000003
57470.21383648	14.555	0.09300000000000001	14.761	0.342
58201.56828711	14.735	0.092	14.42	0.235
56744.25930133	14.478	0.085	14.649000000000001	0.287
58565.51827876	14.571	0.078	14.665	0.3
58004.12079885	14.515999999999998	0.071	14.487	0.21100000000000002
58005.10282829	14.572000000000001	0.07400000000000001	14.44	0.23399999999999999
57836.47010434	14.325999999999999	0.122	14.774000000000001	0.298
58004.51350863	14.52	0.09	14.325	0.19699999999999998
56922.93697367	14.338	0.07200000000000001	14.345999999999998	0.19899999999999998
56922.80543355	14.392999999999999	0.083	14.497	0.257
57469.36194302	14.384	0.065	14.55	0.21600000000000003
58364.7482277	14.45	0.068	14.751	0.311
57282.20568316	14.593	0.09300000000000001	14.437999999999999	0.221
56743.6667983	14.610999999999999	0.075	14.640999999999998	0.307
57282.00894572	14.51	0.087	14.41	0.2
57282.27126225	14.58	0.076	14.927	0.345
