mjd	w1mag	w1sig	w2mag	w2sig
58600.79256441	14.741	0.08199999999999999	14.105	0.138
56776.98724774	14.777000000000001	0.092	14.522	0.191
58598.37174184	14.545	0.068	14.235	0.16399999999999998
57317.67775074	14.447000000000001	0.065	14.259	0.165
57870.07404464	14.538	0.069	14.046	0.16399999999999998
57139.54104457	14.832	0.114	14.16	0.161
56956.59407045	14.749	0.081	14.414000000000001	0.18899999999999997
58038.34707594	14.597000000000001	0.071	14.04	0.129
57138.5565923	14.686	0.081	14.562000000000001	0.214
57677.21243897	14.58	0.07200000000000001	14.007	0.17600000000000002
58765.58741417	14.790999999999999	0.098	14.005999999999998	0.153
57677.08140773	14.585999999999999	0.079	13.998	0.212
58598.24083847	14.58	0.071	14.167	0.146
56956.26528397	14.568	0.071	14.852	0.418
58398.23910057	14.627	0.079	14.304	0.21600000000000003
57502.92757572	14.479000000000001	0.069	14.137	0.134
56777.57962453	14.652999999999999	0.069	14.290999999999999	0.23
57869.61562753	14.645	0.081	13.892000000000001	0.17800000000000002
58762.44802742	14.578	0.083	14.085	0.14300000000000002
57870.85958794	14.443	0.07	14.097999999999999	0.141
56956.06803753	14.729000000000001	0.092	14.488	0.212
57676.81934515	14.649000000000001	0.128	13.762	0.14
57677.53995352	14.648	0.09699999999999999	14.095999999999998	0.188
58601.70850626	14.492	0.069	13.985	0.188
58399.08984535	14.68	0.076	13.972000000000001	0.138
58598.69887306	14.604000000000001	0.096	13.96	0.22699999999999998
58764.99873153	14.707	0.08900000000000001	13.959000000000001	0.142
58398.37000388	14.592	0.071	14.243	0.18600000000000003
58601.38137509	14.640999999999998	0.08	14.364	0.192
58234.95684352	14.569	0.07200000000000001	14.241	0.172
56777.31641672	14.595	0.067	14.45	0.179
57677.01595572	14.583	0.071	14.084000000000001	0.14
57139.21289402	14.693	0.08	14.484000000000002	0.195
57677.34347031	14.584000000000001	0.07	13.962	0.141
57138.88487083	14.74	0.078	14.270999999999999	0.16899999999999998
58765.26041069	14.556	0.068	14.355	0.201
58598.89510089	14.556	0.076	14.366	0.209
58601.57760284	14.671	0.077	14.11	0.151
