mjd	w1mag	w1sig	w2mag	w2sig
58477.825854	10.902999999999999	0.018000000000000002	10.232999999999999	0.02
58681.10325153	10.987	0.017	10.322000000000001	0.018000000000000002
57221.6115203	11.017000000000001	0.016	10.405999999999999	0.018000000000000002
56671.724323	10.984000000000002	0.016	10.389000000000001	0.018000000000000002
57753.93247559	11.114	0.017	10.522	0.02
56671.98778564	10.995999999999999	0.016	10.398	0.018000000000000002
58478.022082	10.95	0.017	10.206	0.018000000000000002
57221.93954226	11.009	0.015	10.444	0.018000000000000002
57222.00512123	11.165	0.021	10.467	0.02
57034.8934336	11.001	0.018000000000000002	10.408	0.017
58114.56232748	10.76	0.019	10.007	0.018000000000000002
56859.74285605	10.987	0.016	10.417	0.018000000000000002
57034.43361531	11.012	0.018000000000000002	10.413	0.02
56860.26914295	11.045	0.017	10.431	0.019
57394.54924866	11.124	0.02	10.48	0.018000000000000002
57395.07375579	11.069	0.017	10.485	0.025
57034.95914013	11.049000000000001	0.018000000000000002	10.427	0.017
56671.856118	10.868	0.022000000000000002	10.373	0.021
56860.66388949	10.977	0.018000000000000002	10.36	0.02
58117.24611071	10.776	0.017	10.044	0.016
58681.36493053	11.005	0.017	10.370999999999999	0.02
58117.31156248	10.754000000000001	0.019	10.017999999999999	0.018000000000000002
57753.80144443	11.025	0.023	10.439	0.021
57754.06349519	11.079	0.018000000000000002	10.472000000000001	0.019
58318.17634716	10.8	0.019	10.117	0.02
58477.6949505	10.927	0.019	10.15	0.021
57394.81156586	11.094000000000001	0.016	10.423	0.019
58478.93815184	10.931	0.016	10.19	0.016
57222.59558608	10.949000000000002	0.019	10.427	0.019
57394.74598659	11.058	0.02	10.470999999999998	0.021
57586.38125231	10.975999999999999	0.02	10.456	0.02
57394.61482794	11.035	0.017	10.4	0.018000000000000002
56860.20330944	11.025	0.02	10.369000000000002	0.018000000000000002
57395.00817647	11.061	0.02	10.379000000000001	0.017
58478.34934068	10.99	0.02	10.187999999999999	0.017
58478.54556863	10.895999999999999	0.018000000000000002	10.189	0.017
58317.45663394	10.806	0.019	10.109	0.018000000000000002
57034.6307349	10.966	0.02	10.39	0.019
57586.57773449	11.065	0.018000000000000002	10.468	0.021
58681.6920611	10.985	0.017	10.285	0.019
58114.23506818	10.658	0.021	9.984	0.018000000000000002
56670.99964148	10.907	0.019	10.364	0.018000000000000002
57586.64331341	10.923	0.02	10.386	0.02
58117.57336965	10.787	0.02	10.037	0.021
56670.99951417	10.94	0.021	10.277000000000001	0.021
58681.88828858	11.024000000000001	0.019	10.263	0.019
57394.41821374	10.985999999999999	0.018000000000000002	10.415	0.02
56671.65836182	10.911	0.017	10.331	0.017
